START DATE(UTC), END DATE(UTC), START TIME(LOCAL), END TIME(LOCAL), DURATION, NAME, LOCATION, NOTE
2017-04-24 11:43:40,2017-04-24 12:07:25,2017-04-24 07:43:40 EDT,2017-04-24 08:07:25 EDT,1425, Commute to work, , 
2017-04-24 11:43:44,2017-04-24 12:07:25,2017-04-24 07:43:44 EDT,2017-04-24 08:07:25 EDT,1421, Transport, , 
2017-04-24 12:07:25,2017-04-24 19:28:13,2017-04-24 08:07:25 EDT,2017-04-24 15:28:13 EDT,26448, School, Rocky Hill School, 
2017-04-24 19:28:13,2017-04-24 19:33:17,2017-04-24 15:28:13 EDT,2017-04-24 15:33:17 EDT,304, Walk, , 
2017-04-24 19:33:53,2017-04-24 20:36:53,2017-04-24 15:33:53 EDT,2017-04-24 16:36:53 EDT,3780, Golf, Potowomut Golf Club, 
2017-04-24 20:36:53,2017-04-24 20:41:04,2017-04-24 16:36:53 EDT,2017-04-24 16:41:04 EDT,251, Walk, , 
2017-04-24 20:41:05,2017-04-24 20:51:32,2017-04-24 16:41:05 EDT,2017-04-24 16:51:32 EDT,627, Transport, , 
2017-04-24 20:53:07,2017-04-24 21:08:19,2017-04-24 16:53:07 EDT,2017-04-24 17:08:19 EDT,912, Golf, Potowomut Golf Club, 
2017-04-24 21:08:19,2017-04-24 21:14:36,2017-04-24 17:08:19 EDT,2017-04-24 17:14:36 EDT,377, Walk, , 
2017-04-24 21:14:37,2017-04-24 21:35:27,2017-04-24 17:14:37 EDT,2017-04-24 17:35:27 EDT,1250, Transport, , 
2017-04-24 21:35:27,2017-04-25 11:49:33,2017-04-24 17:35:27 EDT,2017-04-25 07:49:33 EDT,51246, Home, Home, 
2017-04-25 05:56:51,2017-04-25 10:54:23,2017-04-25 01:56:51 EDT,2017-04-25 06:54:23 EDT,17852, Sleep, Home, 
2017-04-25 11:49:33,2017-04-25 12:12:31,2017-04-25 07:49:33 EDT,2017-04-25 08:12:31 EDT,1378, Commute to work, , 
2017-04-25 11:50:52,2017-04-25 12:12:31,2017-04-25 07:50:52 EDT,2017-04-25 08:12:31 EDT,1299, Transport, , 
2017-04-25 12:12:31,2017-04-25 19:17:32,2017-04-25 08:12:31 EDT,2017-04-25 15:17:32 EDT,25501, School, Rocky Hill School, 
2017-04-25 19:17:32,2017-04-25 19:41:00,2017-04-25 15:17:32 EDT,2017-04-25 15:41:00 EDT,1408, Transport, , 
2017-04-25 19:48:55,2017-04-25 20:53:15,2017-04-25 15:48:55 EDT,2017-04-25 16:53:15 EDT,3860, Transport, , 
2017-04-25 21:34:55,2017-04-25 22:34:12,2017-04-25 17:34:55 EDT,2017-04-25 18:34:12 EDT,3557, Transport, , 
2017-04-25 21:43:00,2017-04-25 22:00:00,2017-04-25 17:43:00 EDT,2017-04-25 18:00:00 EDT,1020, Airport, Logan, 
2017-04-25 22:21:13,2017-04-25 23:52:09,2017-04-25 18:21:13 EDT,2017-04-25 19:52:09 EDT,5456, Transport, , 
2017-04-25 23:52:13,2017-04-25 23:58:37,2017-04-25 19:52:13 EDT,2017-04-25 19:58:37 EDT,384, Transport, Dave's Gift Baskets, 
2017-04-25 23:58:37,2017-04-26 00:14:19,2017-04-25 19:58:37 EDT,2017-04-25 20:14:19 EDT,942, Transport, , 
2017-04-26 00:14:19,2017-04-26 11:26:11,2017-04-25 20:14:19 EDT,2017-04-26 07:26:11 EDT,40312, Home, Home, 
2017-04-26 05:42:24,2017-04-26 10:59:10,2017-04-26 01:42:24 EDT,2017-04-26 06:59:10 EDT,19006, Sleep, Home, 
2017-04-26 11:26:11,2017-04-26 12:22:15,2017-04-26 07:26:11 EDT,2017-04-26 08:22:15 EDT,3364, Commute to work, , 
2017-04-26 11:27:30,2017-04-26 11:45:42,2017-04-26 07:27:30 EDT,2017-04-26 07:45:42 EDT,1092, Transport, , 
2017-04-26 11:45:42,2017-04-26 12:16:44,2017-04-26 07:45:42 EDT,2017-04-26 08:16:44 EDT,1862, Food, Felicia's Coffee, 
2017-04-26 12:17:32,2017-04-26 12:22:15,2017-04-26 08:17:32 EDT,2017-04-26 08:22:15 EDT,283, Transport, , 
2017-04-26 12:22:15,2017-04-26 13:48:59,2017-04-26 08:22:15 EDT,2017-04-26 09:48:59 EDT,5204, School, Rocky Hill School, 
2017-04-26 13:53:51,2017-04-26 14:09:17,2017-04-26 09:53:51 EDT,2017-04-26 10:09:17 EDT,926, School, , 
2017-04-26 14:09:17,2017-04-26 14:25:33,2017-04-26 10:09:17 EDT,2017-04-26 10:25:33 EDT,976, School, , 
2017-04-26 14:25:33,2017-04-26 18:08:42,2017-04-26 10:25:33 EDT,2017-04-26 14:08:42 EDT,13389, School, Rocky Hill School, 
2017-04-26 18:08:42,2017-04-26 18:12:04,2017-04-26 14:08:42 EDT,2017-04-26 14:12:04 EDT,202, Walk, , 
2017-04-26 18:12:05,2017-04-26 18:32:22,2017-04-26 14:12:05 EDT,2017-04-26 14:32:22 EDT,1217, School, Rocky Hill School, 
2017-04-26 18:32:22,2017-04-26 18:34:28,2017-04-26 14:32:22 EDT,2017-04-26 14:34:28 EDT,126, Walk, , 
2017-04-26 18:34:29,2017-04-26 18:44:33,2017-04-26 14:34:29 EDT,2017-04-26 14:44:33 EDT,604, School, Rocky Hill School, 
2017-04-26 18:45:04,2017-04-26 18:54:49,2017-04-26 14:45:04 EDT,2017-04-26 14:54:49 EDT,585, Transport, , 
2017-04-26 18:55:30,2017-04-26 20:38:11,2017-04-26 14:55:30 EDT,2017-04-26 16:38:11 EDT,6161, Golf, Quidnessett Country Club, 
2017-04-26 20:38:11,2017-04-26 20:48:12,2017-04-26 16:38:11 EDT,2017-04-26 16:48:12 EDT,601, Walk, , 
2017-04-26 20:48:13,2017-04-26 21:10:40,2017-04-26 16:48:13 EDT,2017-04-26 17:10:40 EDT,1347, Transport, , 
2017-04-26 21:10:40,2017-04-26 21:47:10,2017-04-26 17:10:40 EDT,2017-04-26 17:47:10 EDT,2190, Golf, Quidnessett Country Club, 
2017-04-26 21:49:48,2017-04-26 21:58:43,2017-04-26 17:49:48 EDT,2017-04-26 17:58:43 EDT,535, Walk, , 
2017-04-26 21:58:44,2017-04-26 22:06:51,2017-04-26 17:58:44 EDT,2017-04-26 18:06:51 EDT,487, Golf, Quidnessett Country Club, 
2017-04-26 22:06:51,2017-04-26 22:15:37,2017-04-26 18:06:51 EDT,2017-04-26 18:15:37 EDT,526, Walk, , 
2017-04-26 22:15:38,2017-04-26 22:46:16,2017-04-26 18:15:38 EDT,2017-04-26 18:46:16 EDT,1838, Transport, , 
2017-04-26 22:46:16,2017-04-27 11:46:32,2017-04-26 18:46:16 EDT,2017-04-27 07:46:32 EDT,46816, Home, Home, 
2017-04-27 05:53:54,2017-04-27 10:55:59,2017-04-27 01:53:54 EDT,2017-04-27 06:55:59 EDT,18125, Sleep, Home, 
2017-04-27 11:46:31,2017-04-27 12:09:39,2017-04-27 07:46:31 EDT,2017-04-27 08:09:39 EDT,1388, Commute to work, , 
2017-04-27 11:47:46,2017-04-27 12:09:29,2017-04-27 07:47:46 EDT,2017-04-27 08:09:29 EDT,1303, Transport, , 
2017-04-27 12:09:39,2017-04-27 14:48:09,2017-04-27 08:09:39 EDT,2017-04-27 10:48:09 EDT,9510, School, Rocky Hill School, 
2017-04-27 14:48:09,2017-04-27 15:28:12,2017-04-27 10:48:09 EDT,2017-04-27 11:28:12 EDT,2403, Transport, , 
2017-04-27 16:04:34,2017-04-27 16:37:35,2017-04-27 12:04:34 EDT,2017-04-27 12:37:35 EDT,1981, Transport, , 
2017-04-27 16:37:35,2017-04-27 16:57:47,2017-04-27 12:37:35 EDT,2017-04-27 12:57:47 EDT,1212, School, , 
2017-04-27 17:02:35,2017-04-27 19:59:25,2017-04-27 13:02:35 EDT,2017-04-27 15:59:25 EDT,10610, School, Rocky Hill School, 
2017-04-27 19:59:34,2017-04-27 20:11:15,2017-04-27 15:59:34 EDT,2017-04-27 16:11:15 EDT,701, Transport, , 
2017-04-27 20:18:21,2017-04-27 20:38:23,2017-04-27 16:18:21 EDT,2017-04-27 16:38:23 EDT,1202, Transport, , 
2017-04-27 20:42:31,2017-04-27 20:46:53,2017-04-27 16:42:31 EDT,2017-04-27 16:46:53 EDT,262, Walk, , 
2017-04-27 20:46:54,2017-04-27 22:42:52,2017-04-27 16:46:54 EDT,2017-04-27 18:42:52 EDT,6958, School Stuff, The Wheeler School, 
2017-04-27 22:44:13,2017-04-27 22:53:01,2017-04-27 18:44:13 EDT,2017-04-27 18:53:01 EDT,528, School Stuff, The Wheeler School, 
2017-04-27 22:53:01,2017-04-27 23:30:12,2017-04-27 18:53:01 EDT,2017-04-27 19:30:12 EDT,2231, Transport, , 
2017-04-27 23:30:12,2017-04-28 11:24:32,2017-04-27 19:30:12 EDT,2017-04-28 07:24:32 EDT,42860, Sleep, Home, 
2017-04-28 04:33:28,2017-04-28 07:26:47,2017-04-28 00:33:28 EDT,2017-04-28 03:26:47 EDT,10399, Sleep, Home, 
2017-04-28 07:27:22,2017-04-28 11:00:28,2017-04-28 03:27:22 EDT,2017-04-28 07:00:28 EDT,12786, Sleep, Home, 
2017-04-28 11:24:32,2017-04-28 11:52:03,2017-04-28 07:24:32 EDT,2017-04-28 07:52:03 EDT,1651, Transport, , 
2017-04-28 11:52:22,2017-04-28 11:57:05,2017-04-28 07:52:22 EDT,2017-04-28 07:57:05 EDT,283, Walk, , 
2017-04-28 11:57:06,2017-04-28 15:20:25,2017-04-28 07:57:06 EDT,2017-04-28 11:20:25 EDT,12199, School, Rocky Hill School, 
2017-04-28 15:20:25,2017-04-28 16:17:15,2017-04-28 11:20:25 EDT,2017-04-28 12:17:15 EDT,3410, Transport, , 
2017-04-28 16:17:15,2017-04-28 17:00:40,2017-04-28 12:17:15 EDT,2017-04-28 13:00:40 EDT,2605, School, Rocky Hill School, 
2017-04-28 17:02:59,2017-04-28 19:02:45,2017-04-28 13:02:59 EDT,2017-04-28 15:02:45 EDT,7186, School, Rocky Hill School, 
2017-04-28 19:02:45,2017-04-28 19:08:58,2017-04-28 15:02:45 EDT,2017-04-28 15:08:58 EDT,373, Walk, , 
2017-04-28 19:08:59,2017-04-28 19:28:15,2017-04-28 15:08:59 EDT,2017-04-28 15:28:15 EDT,1156, Transport, , 
2017-04-28 19:28:15,2017-04-28 21:46:06,2017-04-28 15:28:15 EDT,2017-04-28 17:46:06 EDT,8271, Sleep, Home, 
2017-04-28 21:46:42,2017-04-28 21:58:33,2017-04-28 17:46:42 EDT,2017-04-28 17:58:33 EDT,711, Transport, , 
2017-04-28 21:58:33,2017-04-29 02:04:08,2017-04-28 17:58:33 EDT,2017-04-28 22:04:08 EDT,14735, Work, Walmart Supercenter, 
2017-04-29 02:05:17,2017-04-29 02:14:35,2017-04-28 22:05:17 EDT,2017-04-28 22:14:35 EDT,558, Transport, , 
2017-04-29 02:14:35,2017-05-01 11:46:22,2017-04-28 22:14:35 EDT,2017-05-01 07:46:22 EDT,207107, Home, Home, 
2017-04-29 06:09:55,2017-04-29 10:39:27,2017-04-29 02:09:55 EDT,2017-04-29 06:39:27 EDT,16172, Sleep, Home, 
2017-04-30 05:59:22,2017-04-30 14:09:32,2017-04-30 01:59:22 EDT,2017-04-30 10:09:32 EDT,29410, Sleep, Home, 
2017-05-01 04:50:22,2017-05-01 10:46:53,2017-05-01 00:50:22 EDT,2017-05-01 06:46:53 EDT,21391, Sleep, Home, 
2017-05-01 11:46:22,2017-05-01 12:16:18,2017-05-01 07:46:22 EDT,2017-05-01 08:16:18 EDT,1796, Commute to work, , 
2017-05-01 11:46:23,2017-05-01 12:10:13,2017-05-01 07:46:23 EDT,2017-05-01 08:10:13 EDT,1430, Transport, , 
2017-05-01 12:10:13,2017-05-01 12:16:17,2017-05-01 08:10:13 EDT,2017-05-01 08:16:17 EDT,364, Walk, , 
2017-05-01 12:16:18,2017-05-01 19:24:05,2017-05-01 08:16:18 EDT,2017-05-01 15:24:05 EDT,25667, School, Rocky Hill School, 
2017-05-01 19:24:06,2017-05-01 19:46:54,2017-05-01 15:24:06 EDT,2017-05-01 15:46:54 EDT,1368, Transport, , 
2017-05-01 19:46:54,2017-05-01 21:04:30,2017-05-01 15:46:54 EDT,2017-05-01 17:04:30 EDT,4656, Golf, Mulligan's Island Golf & Entertainment, 
2017-05-01 21:04:36,2017-05-01 21:29:24,2017-05-01 17:04:36 EDT,2017-05-01 17:29:24 EDT,1488, Transport, , 
2017-05-01 21:31:01,2017-05-02 11:46:37,2017-05-01 17:31:01 EDT,2017-05-02 07:46:37 EDT,51336, Home, Home, 
2017-05-02 04:53:24,2017-05-02 10:56:50,2017-05-02 00:53:24 EDT,2017-05-02 06:56:50 EDT,21806, Sleep, Home, 
2017-05-02 11:46:37,2017-05-02 12:14:58,2017-05-02 07:46:37 EDT,2017-05-02 08:14:58 EDT,1701, Commute to work, , 
2017-05-02 11:47:20,2017-05-02 12:11:32,2017-05-02 07:47:20 EDT,2017-05-02 08:11:32 EDT,1452, Transport, , 
2017-05-02 12:14:58,2017-05-02 18:08:15,2017-05-02 08:14:58 EDT,2017-05-02 14:08:15 EDT,21197, School, Rocky Hill School, 
2017-05-02 18:08:15,2017-05-02 18:30:49,2017-05-02 14:08:15 EDT,2017-05-02 14:30:49 EDT,1354, Transport, , 
2017-05-02 18:31:31,2017-05-02 18:49:09,2017-05-02 14:31:31 EDT,2017-05-02 14:49:09 EDT,1058, School, Rocky Hill School, 
2017-05-02 18:49:09,2017-05-02 18:59:33,2017-05-02 14:49:09 EDT,2017-05-02 14:59:33 EDT,624, Transport, , 
2017-05-02 19:01:33,2017-05-02 20:26:36,2017-05-02 15:01:33 EDT,2017-05-02 16:26:36 EDT,5103, Golf, Quidnessett Country Club, 
2017-05-02 20:26:36,2017-05-02 20:39:27,2017-05-02 16:26:36 EDT,2017-05-02 16:39:27 EDT,771, Walk, , 
2017-05-02 20:39:28,2017-05-02 20:46:31,2017-05-02 16:39:28 EDT,2017-05-02 16:46:31 EDT,423, Transport, , 
2017-05-02 20:46:31,2017-05-02 20:55:24,2017-05-02 16:46:31 EDT,2017-05-02 16:55:24 EDT,533, Walk, , 
2017-05-02 21:03:17,2017-05-02 21:13:44,2017-05-02 17:03:17 EDT,2017-05-02 17:13:44 EDT,627, Golf, Quidnessett Country Club, 
2017-05-02 21:14:28,2017-05-02 21:28:21,2017-05-02 17:14:28 EDT,2017-05-02 17:28:21 EDT,833, Golf, Quidnessett Country Club, 
2017-05-02 21:38:13,2017-05-02 21:42:12,2017-05-02 17:38:13 EDT,2017-05-02 17:42:12 EDT,239, Walk, , 
2017-05-02 21:42:13,2017-05-02 22:05:10,2017-05-02 17:42:13 EDT,2017-05-02 18:05:10 EDT,1377, Golf, Quidnessett Country Club, 
2017-05-02 22:05:15,2017-05-02 22:12:43,2017-05-02 18:05:15 EDT,2017-05-02 18:12:43 EDT,448, Transport, , 
2017-05-02 22:12:43,2017-05-02 22:21:21,2017-05-02 18:12:43 EDT,2017-05-02 18:21:21 EDT,518, Walk, , 
2017-05-02 22:21:22,2017-05-02 22:34:06,2017-05-02 18:21:22 EDT,2017-05-02 18:34:06 EDT,764, Golf, Quidnessett Country Club, 
2017-05-02 22:41:26,2017-05-02 23:21:03,2017-05-02 18:41:26 EDT,2017-05-02 19:21:03 EDT,2377, Transport, , 
2017-05-02 23:21:03,2017-05-03 11:49:25,2017-05-02 19:21:03 EDT,2017-05-03 07:49:25 EDT,44902, Home, Home, 
2017-05-03 04:01:06,2017-05-03 10:10:36,2017-05-03 00:01:06 EDT,2017-05-03 06:10:36 EDT,22170, Sleep, Home, 
2017-05-03 10:19:56,2017-05-03 10:56:05,2017-05-03 06:19:56 EDT,2017-05-03 06:56:05 EDT,2169, Sleep, Home, 
2017-05-03 11:49:25,2017-05-03 12:12:23,2017-05-03 07:49:25 EDT,2017-05-03 08:12:23 EDT,1378, Commute to work, , 
2017-05-03 11:50:02,2017-05-03 12:12:23,2017-05-03 07:50:02 EDT,2017-05-03 08:12:23 EDT,1341, Transport, , 
2017-05-03 12:12:23,2017-05-03 17:41:33,2017-05-03 08:12:23 EDT,2017-05-03 13:41:33 EDT,19750, School, Rocky Hill School, 
2017-05-03 17:41:33,2017-05-03 17:59:57,2017-05-03 13:41:33 EDT,2017-05-03 13:59:57 EDT,1104, Transport, , 
2017-05-03 17:59:57,2017-05-03 18:58:43,2017-05-03 13:59:57 EDT,2017-05-03 14:58:43 EDT,3526, School, Rocky Hill School, 
2017-05-03 18:58:43,2017-05-03 21:27:42,2017-05-03 14:58:43 EDT,2017-05-03 17:27:42 EDT,8939, Commute to home, , 
2017-05-03 18:59:33,2017-05-03 19:04:58,2017-05-03 14:59:33 EDT,2017-05-03 15:04:58 EDT,325, Golf, , 
2017-05-03 19:11:41,2017-05-03 19:22:15,2017-05-03 15:11:41 EDT,2017-05-03 15:22:15 EDT,634, Golf, , 
2017-05-03 19:22:15,2017-05-03 19:27:17,2017-05-03 15:22:15 EDT,2017-05-03 15:27:17 EDT,302, Golf, Mulligan's Island Golf & Entertainment, 
2017-05-03 19:27:17,2017-05-03 19:48:11,2017-05-03 15:27:17 EDT,2017-05-03 15:48:11 EDT,1254, Golf, , 
2017-05-03 19:52:16,2017-05-03 19:57:16,2017-05-03 15:52:16 EDT,2017-05-03 15:57:16 EDT,300, Walk, , 
2017-05-03 20:07:09,2017-05-03 20:12:55,2017-05-03 16:07:09 EDT,2017-05-03 16:12:55 EDT,346, Golf, , 
2017-05-03 20:12:56,2017-05-03 20:16:42,2017-05-03 16:12:56 EDT,2017-05-03 16:16:42 EDT,226, Transport, , 
2017-05-03 20:22:55,2017-05-03 20:28:10,2017-05-03 16:22:55 EDT,2017-05-03 16:28:10 EDT,315, Golf, , 
2017-05-03 20:46:10,2017-05-03 21:03:27,2017-05-03 16:46:10 EDT,2017-05-03 17:03:27 EDT,1037, Golf, , 
2017-05-03 21:03:28,2017-05-03 21:27:42,2017-05-03 17:03:28 EDT,2017-05-03 17:27:42 EDT,1454, Transport, , 
2017-05-03 21:27:42,2017-05-04 11:50:09,2017-05-03 17:27:42 EDT,2017-05-04 07:50:09 EDT,51747, Home, Home, 
2017-05-04 04:42:07,2017-05-04 10:51:18,2017-05-04 00:42:07 EDT,2017-05-04 06:51:18 EDT,22151, Sleep, Home, 
2017-05-04 11:50:09,2017-05-04 12:12:42,2017-05-04 07:50:09 EDT,2017-05-04 08:12:42 EDT,1353, Commute to work, , 
2017-05-04 11:51:09,2017-05-04 12:12:42,2017-05-04 07:51:09 EDT,2017-05-04 08:12:42 EDT,1293, Transport, , 
2017-05-04 12:12:42,2017-05-04 12:24:58,2017-05-04 08:12:42 EDT,2017-05-04 08:24:58 EDT,736, School, Rocky Hill School, 
2017-05-04 12:24:58,2017-05-04 12:53:28,2017-05-04 08:24:58 EDT,2017-05-04 08:53:28 EDT,1710, Transport, , 
2017-05-04 12:53:28,2017-05-04 16:06:22,2017-05-04 08:53:28 EDT,2017-05-04 12:06:22 EDT,11574, School, Rocky Hill School, 
2017-05-04 16:06:22,2017-05-04 16:13:32,2017-05-04 12:06:22 EDT,2017-05-04 12:13:32 EDT,430, Transport, , 
2017-05-04 16:13:32,2017-05-04 16:28:23,2017-05-04 12:13:32 EDT,2017-05-04 12:28:23 EDT,891, School, Rocky Hill School, 
2017-05-04 17:02:42,2017-05-04 18:15:08,2017-05-04 13:02:42 EDT,2017-05-04 14:15:08 EDT,4346, School, Rocky Hill School, 
2017-05-04 18:29:03,2017-05-04 18:47:49,2017-05-04 14:29:03 EDT,2017-05-04 14:47:49 EDT,1126, School, Rocky Hill School, 
2017-05-04 18:47:52,2017-05-04 19:00:37,2017-05-04 14:47:52 EDT,2017-05-04 15:00:37 EDT,765, Transport, , 
2017-05-04 19:00:37,2017-05-04 19:40:09,2017-05-04 15:00:37 EDT,2017-05-04 15:40:09 EDT,2372, Golf, Quidnessett Country Club, 
2017-05-04 19:43:40,2017-05-04 20:06:22,2017-05-04 15:43:40 EDT,2017-05-04 16:06:22 EDT,1362, Golf, Quidnessett Country Club, 
2017-05-04 20:06:22,2017-05-04 20:11:14,2017-05-04 16:06:22 EDT,2017-05-04 16:11:14 EDT,292, Walk, , 
2017-05-04 20:17:12,2017-05-04 20:29:56,2017-05-04 16:17:12 EDT,2017-05-04 16:29:56 EDT,764, Golf, , 
2017-05-04 20:32:18,2017-05-04 20:54:13,2017-05-04 16:32:18 EDT,2017-05-04 16:54:13 EDT,1315, Golf, Quidnessett Country Club, 
2017-05-04 21:00:28,2017-05-04 21:07:14,2017-05-04 17:00:28 EDT,2017-05-04 17:07:14 EDT,406, Golf, , 
2017-05-04 21:13:17,2017-05-04 21:32:03,2017-05-04 17:13:17 EDT,2017-05-04 17:32:03 EDT,1126, Golf, , 
2017-05-04 21:33:48,2017-05-04 21:54:40,2017-05-04 17:33:48 EDT,2017-05-04 17:54:40 EDT,1252, Golf, Quidnessett Country Club, 
2017-05-04 21:54:40,2017-05-04 22:34:28,2017-05-04 17:54:40 EDT,2017-05-04 18:34:28 EDT,2388, Transport, , 
2017-05-04 22:34:28,2017-05-05 11:22:24,2017-05-04 18:34:28 EDT,2017-05-05 07:22:24 EDT,46076, Home, Home, 
2017-05-05 04:41:47,2017-05-05 10:16:58,2017-05-05 00:41:47 EDT,2017-05-05 06:16:58 EDT,20111, Sleep, Home, 
2017-05-05 11:22:24,2017-05-05 11:43:17,2017-05-05 07:22:24 EDT,2017-05-05 07:43:17 EDT,1253, Commute to work, , 
2017-05-05 11:22:24,2017-05-05 11:43:17,2017-05-05 07:22:24 EDT,2017-05-05 07:43:17 EDT,1253, Transport, , 
2017-05-05 11:43:17,2017-05-05 16:53:50,2017-05-05 07:43:17 EDT,2017-05-05 12:53:50 EDT,18633, School, Rocky Hill School, 
2017-05-05 17:00:16,2017-05-05 17:30:04,2017-05-05 13:00:16 EDT,2017-05-05 13:30:04 EDT,1788, School, Rocky Hill School, 
2017-05-05 17:45:57,2017-05-05 18:39:30,2017-05-05 13:45:57 EDT,2017-05-05 14:39:30 EDT,3213, School, Rocky Hill School, 
2017-05-05 18:39:30,2017-05-05 19:12:59,2017-05-05 14:39:30 EDT,2017-05-05 15:12:59 EDT,2009, Transport, , 
2017-05-05 18:39:30,2017-05-05 19:12:59,2017-05-05 14:39:30 EDT,2017-05-05 15:12:59 EDT,2009, Commute to home, , 
2017-05-05 19:12:59,2017-05-05 21:46:18,2017-05-05 15:12:59 EDT,2017-05-05 17:46:18 EDT,9199, Home, Home, 
2017-05-05 19:57:36,2017-05-05 21:10:52,2017-05-05 15:57:36 EDT,2017-05-05 17:10:52 EDT,4396, Sleep, Home, 
2017-05-05 21:46:37,2017-05-05 21:56:36,2017-05-05 17:46:37 EDT,2017-05-05 17:56:36 EDT,599, Transport, , 
2017-05-05 21:56:36,2017-05-06 02:08:23,2017-05-05 17:56:36 EDT,2017-05-05 22:08:23 EDT,15107, Work, Walmart Supercenter, 
2017-05-06 02:09:56,2017-05-06 02:17:53,2017-05-05 22:09:56 EDT,2017-05-05 22:17:53 EDT,477, Transport, , 
2017-05-06 02:17:53,2017-05-07 22:17:13,2017-05-05 22:17:53 EDT,2017-05-07 18:17:13 EDT,158360, Home, Home, 
2017-05-06 05:50:52,2017-05-06 10:25:17,2017-05-06 01:50:52 EDT,2017-05-06 06:25:17 EDT,16465, Sleep, Home, 
2017-05-07 05:48:40,2017-05-07 14:42:03,2017-05-07 01:48:40 EDT,2017-05-07 10:42:03 EDT,32003, Sleep, Home, 
2017-05-07 22:17:13,2017-05-07 22:27:38,2017-05-07 18:17:13 EDT,2017-05-07 18:27:38 EDT,625, Transport, , 
2017-05-07 22:27:00,2017-05-07 22:36:00,2017-05-07 18:27:00 EDT,2017-05-07 18:36:00 EDT,540, Groceries, Daves Marketplace, 
2017-05-07 22:36:00,2017-05-07 22:42:56,2017-05-07 18:36:00 EDT,2017-05-07 18:42:56 EDT,416, Transport, , 
2017-05-07 22:42:56,2017-05-08 13:22:13,2017-05-07 18:42:56 EDT,2017-05-08 09:22:13 EDT,52757, Home, Home, 
2017-05-08 05:32:49,2017-05-08 10:43:45,2017-05-08 01:32:49 EDT,2017-05-08 06:43:45 EDT,18656, Sleep, Home, 
2017-05-08 13:22:13,2017-05-08 13:52:15,2017-05-08 09:22:13 EDT,2017-05-08 09:52:15 EDT,1802, Commute to work, , 
2017-05-08 13:22:13,2017-05-08 13:52:15,2017-05-08 09:22:13 EDT,2017-05-08 09:52:15 EDT,1802, Transport, , 
2017-05-08 13:52:15,2017-05-08 17:17:25,2017-05-08 09:52:15 EDT,2017-05-08 13:17:25 EDT,12310, School, Rocky Hill School, 
2017-05-08 17:17:25,2017-05-08 17:19:40,2017-05-08 13:17:25 EDT,2017-05-08 13:19:40 EDT,135, Walk, , 
2017-05-08 17:46:52,2017-05-08 18:45:45,2017-05-08 13:46:52 EDT,2017-05-08 14:45:45 EDT,3533, Transport, , 
2017-05-08 18:45:45,2017-05-08 21:34:25,2017-05-08 14:45:45 EDT,2017-05-08 17:34:25 EDT,10120, Transport, Burger King, 
2017-05-08 21:34:25,2017-05-08 21:46:36,2017-05-08 17:34:25 EDT,2017-05-08 17:46:36 EDT,731, Walk, , 
2017-05-08 22:10:55,2017-05-08 23:52:37,2017-05-08 18:10:55 EDT,2017-05-08 19:52:37 EDT,6102, Transport, , 
2017-05-08 23:52:37,2017-05-09 11:32:54,2017-05-08 19:52:37 EDT,2017-05-09 07:32:54 EDT,42017, Home, Home, 
2017-05-09 05:22:57,2017-05-09 10:47:28,2017-05-09 01:22:57 EDT,2017-05-09 06:47:28 EDT,19471, Sleep, Home, 
2017-05-09 11:32:54,2017-05-09 11:58:42,2017-05-09 07:32:54 EDT,2017-05-09 07:58:42 EDT,1548, Commute to work, , 
2017-05-09 11:33:40,2017-05-09 11:58:42,2017-05-09 07:33:40 EDT,2017-05-09 07:58:42 EDT,1502, Transport, , 
2017-05-09 11:58:42,2017-05-09 16:39:56,2017-05-09 07:58:42 EDT,2017-05-09 12:39:56 EDT,16874, School, Rocky Hill School, 
2017-05-09 17:02:09,2017-05-09 18:13:01,2017-05-09 13:02:09 EDT,2017-05-09 14:13:01 EDT,4252, School, Rocky Hill School, 
2017-05-09 18:13:25,2017-05-09 19:09:14,2017-05-09 14:13:25 EDT,2017-05-09 15:09:14 EDT,3349, Transport, , 
2017-05-09 19:09:14,2017-05-09 20:07:29,2017-05-09 15:09:14 EDT,2017-05-09 16:07:29 EDT,3495, Golf, The Carnegie Abbey Club, 
2017-05-09 20:07:29,2017-05-09 20:13:36,2017-05-09 16:07:29 EDT,2017-05-09 16:13:36 EDT,367, Golf, , 
2017-05-09 20:16:25,2017-05-09 21:00:43,2017-05-09 16:16:25 EDT,2017-05-09 17:00:43 EDT,2658, Golf, , 
2017-05-09 21:06:38,2017-05-09 21:26:46,2017-05-09 17:06:38 EDT,2017-05-09 17:26:46 EDT,1208, Transport, , 
2017-05-09 21:26:46,2017-05-09 22:15:36,2017-05-09 17:26:46 EDT,2017-05-09 18:15:36 EDT,2930, Food, IHOP, 
2017-05-09 22:15:36,2017-05-09 22:36:12,2017-05-09 18:15:36 EDT,2017-05-09 18:36:12 EDT,1236, Transport, , 
2017-05-09 22:36:12,2017-05-10 11:50:43,2017-05-09 18:36:12 EDT,2017-05-10 07:50:43 EDT,47671, Home, Home, 
2017-05-10 05:04:57,2017-05-10 10:50:28,2017-05-10 01:04:57 EDT,2017-05-10 06:50:28 EDT,20731, Sleep, Home, 
2017-05-10 11:50:54,2017-05-10 12:12:16,2017-05-10 07:50:54 EDT,2017-05-10 08:12:16 EDT,1282, Transport, , 
